date,country,device_type,video_category,video_title,users,users_dod,video_plays
2024-08-11,India,mobile,lifestyle,Druids on Parade,485,0.7787615523701137,1111
2024-08-12,India,mobile,lifestyle,Druids on Parade,326,0.6741831668111528,764
2024-08-13,India,mobile,lifestyle,Druids on Parade,248,0.7624115478889035,541
2024-08-14,India,mobile,lifestyle,Druids on Parade,227,0.916227614783724,536
2024-08-15,India,mobile,lifestyle,Druids on Parade,247,1.0895778954932362,544
2024-07-17,India,desktop,lifestyle,Druids on Parade,131,1.0,420
2024-07-18,India,desktop,lifestyle,Druids on Parade,140,1.0747297006531285,319
2024-07-19,India,desktop,lifestyle,Druids on Parade,153,1.0936975621954033,357
2024-07-20,India,desktop,lifestyle,Druids on Parade,166,1.0857109008452652,388
2024-07-21,India,desktop,lifestyle,Druids on Parade,190,1.1465165301475275,444
2024-07-22,India,desktop,lifestyle,Druids on Parade,183,0.9646908444638259,407
2024-07-23,India,desktop,lifestyle,Druids on Parade,149,0.8173795475905777,353
2024-07-24,India,desktop,lifestyle,Druids on Parade,99,0.6651609708344215,236
2024-07-25,India,desktop,lifestyle,Druids on Parade,80,0.8117006367949324,186
2024-07-26,India,desktop,lifestyle,Druids on Parade,75,0.9390035544943626,165
2024-07-27,India,desktop,lifestyle,Druids on Parade,86,1.1572520197481062,188
2024-07-28,India,desktop,lifestyle,Druids on Parade,111,1.3005432142029556,261
2024-07-29,India,desktop,lifestyle,Druids on Parade,152,1.3735045966395543,342
2024-07-30,India,desktop,lifestyle,Druids on Parade,208,1.3704592275800351,491
2024-07-31,India,desktop,lifestyle,Druids on Parade,215,1.0380765789889776,499
2024-08-01,India,desktop,lifestyle,Druids on Parade,185,0.8615383021621681,416
2024-08-02,India,desktop,lifestyle,Druids on Parade,125,0.6760577136295609,295
2024-08-03,India,desktop,lifestyle,Druids on Parade,102,0.8221073731481765,223
2024-08-04,India,desktop,lifestyle,Druids on Parade,93,0.9199206766130587,219
2024-08-05,India,desktop,lifestyle,Druids on Parade,94,1.012005019934421,209
2024-08-06,India,desktop,lifestyle,Druids on Parade,109,1.1669993453405663,258
2024-08-07,India,desktop,lifestyle,Druids on Parade,129,1.1910756192615704,306
2024-08-08,India,desktop,lifestyle,Druids on Parade,166,1.290723123636011,366
2024-08-09,India,desktop,lifestyle,Druids on Parade,208,1.2585222973915258,474
2024-08-10,India,desktop,lifestyle,Druids on Parade,248,1.193852496594371,591
2024-08-11,India,desktop,lifestyle,Druids on Parade,252,1.0190079920616426,579
2024-08-12,India,desktop,lifestyle,Druids on Parade,113,0.45045051101359623,267
2024-08-13,India,desktop,lifestyle,Druids on Parade,52,0.4683932652809917,121
2024-08-14,India,desktop,lifestyle,Druids on Parade,33,0.6520466720857481,80
2024-08-15,India,desktop,lifestyle,Druids on Parade,27,0.8372709142970256,64
2024-07-17,India,mobile,comedy,My Three Mutants,285,1.0,914
2024-07-18,India,mobile,comedy,My Three Mutants,294,1.0349322802143985,885
2024-07-19,India,mobile,comedy,My Three Mutants,306,1.0433316989983359,968
2024-07-20,India,mobile,comedy,My Three Mutants,351,1.1474650794471644,1075
2024-07-21,India,mobile,comedy,My Three Mutants,406,1.1591940435405337,1208
2024-07-22,India,mobile,comedy,My Three Mutants,392,0.96713188199269,1252
2024-07-23,India,mobile,comedy,My Three Mutants,335,0.8561241286127013,1070
2024-07-24,India,mobile,comedy,My Three Mutants,239,0.7150409532615263,734
2024-07-25,India,mobile,comedy,My Three Mutants,192,0.8074554441229013,609
2024-07-26,India,mobile,comedy,My Three Mutants,173,0.9030612949797437,563
2024-07-27,India,mobile,comedy,My Three Mutants,192,1.114740135204573,609
2024-07-28,India,mobile,comedy,My Three Mutants,237,1.2355381037532531,764
2024-07-29,India,mobile,comedy,My Three Mutants,321,1.3564355238585317,995
2024-07-30,India,mobile,comedy,My Three Mutants,435,1.3572729071764362,1348
2024-07-31,India,mobile,comedy,My Three Mutants,487,1.1208574050080837,1539
2024-08-01,India,mobile,comedy,My Three Mutants,441,0.9073130084679899,1395
2024-08-02,India,mobile,comedy,My Three Mutants,262,0.5954279464242653,796
2024-08-03,India,mobile,comedy,My Three Mutants,191,0.7322649763271207,593
2024-08-04,India,mobile,comedy,My Three Mutants,167,0.8794548714217681,509
2024-08-05,India,mobile,comedy,My Three Mutants,176,1.0574923157059897,552
2024-08-06,India,mobile,comedy,My Three Mutants,208,1.1844321520972323,625
2024-08-07,India,mobile,comedy,My Three Mutants,259,1.2478598882781209,787
2024-08-08,India,mobile,comedy,My Three Mutants,364,1.4057996304835028,1161
2024-08-09,India,mobile,comedy,My Three Mutants,473,1.2997234435584548,1434
2024-08-10,India,mobile,comedy,My Three Mutants,577,1.2213228502804843,1878
2024-08-11,India,mobile,comedy,My Three Mutants,518,0.8983447695236818,1539
2024-08-12,India,mobile,comedy,My Three Mutants,214,0.41324663641005777,676
2024-08-13,India,mobile,comedy,My Three Mutants,105,0.492104459201968,342
2024-08-14,India,mobile,comedy,My Three Mutants,69,0.6641177525639503,213
2024-08-15,India,mobile,comedy,My Three Mutants,61,0.897995549348021,195
2024-07-17,India,desktop,comedy,My Three Mutants,416,1.0,1332
2024-07-18,India,desktop,comedy,My Three Mutants,455,1.093992411777894,1423
2024-07-19,India,desktop,comedy,My Three Mutants,498,1.0956160547815685,1543
2024-07-20,India,desktop,comedy,My Three Mutants,560,1.1251402575821137,1664
2024-07-21,India,desktop,comedy,My Three Mutants,651,1.1634614312258178,2016
2024-07-22,India,desktop,comedy,My Three Mutants,590,0.9070181378132217,1864
2024-07-23,India,desktop,comedy,My Three Mutants,403,0.6838928421583237,1286
2024-07-24,India,desktop,comedy,My Three Mutants,260,0.6471715891173735,839
2024-07-25,India,desktop,comedy,My Three Mutants,218,0.8411420778137978,663
2024-07-26,India,desktop,comedy,My Three Mutants,210,0.9662634718023002,652
2024-07-27,India,desktop,comedy,My Three Mutants,251,1.1962043909895796,777
2024-07-28,India,desktop,comedy,My Three Mutants,343,1.3679553915794491,1073
2024-07-29,India,desktop,comedy,My Three Mutants,489,1.4268432931729451,1591
2024-07-30,India,desktop,comedy,My Three Mutants,693,1.4183199880415145,2168
2024-07-31,India,desktop,comedy,My Three Mutants,732,1.0563349315291466,2311
2024-08-01,India,desktop,comedy,My Three Mutants,598,0.8176745113257171,1815
2024-08-02,India,desktop,comedy,My Three Mutants,359,0.6008079416561791,1168
2024-08-03,India,desktop,comedy,My Three Mutants,255,0.7126064664561874,799
2024-08-04,India,desktop,comedy,My Three Mutants,223,0.8750402323078489,725
2024-08-05,India,desktop,comedy,My Three Mutants,222,0.9985635252535993,668
2024-08-06,India,desktop,comedy,My Three Mutants,267,1.2034966853467448,860
2024-08-07,India,desktop,comedy,My Three Mutants,340,1.2754570567910324,1064
2024-08-08,India,desktop,comedy,My Three Mutants,473,1.3922642216941046,1524
2024-08-09,India,desktop,comedy,My Three Mutants,666,1.4100142163415366,2043
2024-08-10,India,desktop,comedy,My Three Mutants,914,1.3733436087230713,2745
2024-08-11,India,desktop,comedy,My Three Mutants,909,0.99480561329097,2928
2024-08-12,India,desktop,comedy,My Three Mutants,236,0.25983936887052794,723
2024-08-13,India,desktop,comedy,My Three Mutants,97,0.41425298573816705,302
2024-08-14,India,desktop,comedy,My Three Mutants,58,0.6070010150176368,182
2024-08-15,India,desktop,comedy,My Three Mutants,48,0.8295060554899292,151
2024-07-17,India,mobile,comedy,Mr. Ed,172,1.0,552
2024-07-18,India,mobile,comedy,Mr. Ed,183,1.0652935749966153,1001
2024-07-19,India,mobile,comedy,Mr. Ed,197,1.0805242110122715,1091
2024-07-20,India,mobile,comedy,Mr. Ed,230,1.1681182215684696,1159
2024-07-21,India,mobile,comedy,Mr. Ed,277,1.2045865347345148,1440
2024-07-22,India,mobile,comedy,Mr. Ed,253,0.9137237409846078,1315
2024-07-23,India,mobile,comedy,Mr. Ed,176,0.6980836844597003,899
2024-07-24,India,mobile,comedy,Mr. Ed,104,0.592350991232044,558
2024-07-25,India,mobile,comedy,Mr. Ed,80,0.7751602015904762,406
2024-07-26,India,mobile,comedy,Mr. Ed,77,0.967752819279722,406
2024-07-27,India,mobile,comedy,Mr. Ed,89,1.167362424574524,486
2024-07-28,India,mobile,comedy,Mr. Ed,124,1.400248558628898,667
2024-07-29,India,mobile,comedy,Mr. Ed,189,1.5272127523160886,994
2024-07-30,India,mobile,comedy,Mr. Ed,284,1.5072717336184263,1511
2024-07-31,India,mobile,comedy,Mr. Ed,326,1.1490805405653666,1644
2024-08-01,India,mobile,comedy,Mr. Ed,258,0.7921120334299709,1383
2024-08-02,India,mobile,comedy,Mr. Ed,137,0.5314126532264207,705
2024-08-03,India,mobile,comedy,Mr. Ed,94,0.6897876033056184,491
2024-08-04,India,mobile,comedy,Mr. Ed,80,0.8599983252514537,416
2024-08-05,India,mobile,comedy,Mr. Ed,83,1.039648927044988,423
2024-08-06,India,mobile,comedy,Mr. Ed,97,1.1689835150652357,530
2024-08-07,India,mobile,comedy,Mr. Ed,125,1.2918307963587026,644
2024-08-08,India,mobile,comedy,Mr. Ed,175,1.402892311846478,958
2024-08-09,India,mobile,comedy,Mr. Ed,249,1.4229437945735992,1321
2024-08-10,India,mobile,comedy,Mr. Ed,358,1.4379759584394982,1823
2024-08-11,India,mobile,comedy,Mr. Ed,408,1.1413209897473962,2254
2024-08-12,India,mobile,comedy,Mr. Ed,119,0.2939362385160571,661
2024-08-13,India,mobile,comedy,Mr. Ed,42,0.35392411198108203,218
2024-08-14,India,mobile,comedy,Mr. Ed,25,0.5977355616230038,129
2024-08-15,India,mobile,comedy,Mr. Ed,19,0.7752037625707817,97
2024-07-17,India,desktop,comedy,Mr. Ed,404,1.0,1293
2024-07-18,India,desktop,comedy,Mr. Ed,445,1.1034289555467516,2412
2024-07-19,India,desktop,comedy,Mr. Ed,479,1.0765400504994216,2592
2024-07-20,India,desktop,comedy,Mr. Ed,542,1.1316115560802644,2933
2024-07-21,India,desktop,comedy,Mr. Ed,628,1.1602116835321523,3269
2024-07-22,India,desktop,comedy,Mr. Ed,537,0.8560243054400062,2823
2024-07-23,India,desktop,comedy,Mr. Ed,359,0.6693297098398758,1983
2024-07-24,India,desktop,comedy,Mr. Ed,238,0.6633807426744145,1225
2024-07-25,India,desktop,comedy,Mr. Ed,196,0.8256891923103963,1084
2024-07-26,India,desktop,comedy,Mr. Ed,190,0.9702175311967687,1019
2024-07-27,India,desktop,comedy,Mr. Ed,229,1.207318419972026,1229
2024-07-28,India,desktop,comedy,Mr. Ed,314,1.3716987296790586,1716
2024-07-29,India,desktop,comedy,Mr. Ed,471,1.5009466345858256,2475
2024-07-30,India,desktop,comedy,Mr. Ed,680,1.4442868540890348,3753
2024-07-31,India,desktop,comedy,Mr. Ed,728,1.0708801762825806,3902
2024-08-01,India,desktop,comedy,Mr. Ed,543,0.7461829797724137,2737
2024-08-02,India,desktop,comedy,Mr. Ed,321,0.5921864993902113,1688
2024-08-03,India,desktop,comedy,Mr. Ed,235,0.734082032541709,1237
2024-08-04,India,desktop,comedy,Mr. Ed,210,0.8944537008089047,1092
2024-08-05,India,desktop,comedy,Mr. Ed,222,1.0575918317845094,1131
2024-08-06,India,desktop,comedy,Mr. Ed,278,1.253148323296674,1446
2024-08-07,India,desktop,comedy,Mr. Ed,384,1.3842133031356654,2021
2024-08-08,India,desktop,comedy,Mr. Ed,544,1.4180898631516048,2946
2024-08-09,India,desktop,comedy,Mr. Ed,765,1.4064807637955374,4140
2024-08-10,India,desktop,comedy,Mr. Ed,876,1.1460574950623843,4418
2024-08-11,India,desktop,comedy,Mr. Ed,688,0.78544065365844,3613
2024-08-12,India,desktop,comedy,Mr. Ed,178,0.258854882517379,916
2024-08-13,India,desktop,comedy,Mr. Ed,89,0.5014993568389637,483
2024-08-14,India,desktop,comedy,Mr. Ed,59,0.6733234864558885,311
2024-08-15,India,desktop,comedy,Mr. Ed,53,0.8999410640149752,284
2024-07-17,India,mobile,drama,Traffic Court,624,1.0,1997
2024-07-18,India,mobile,drama,Traffic Court,663,1.0634823642831412,1255
2024-07-19,India,mobile,drama,Traffic Court,680,1.026507275415033,1327
2024-07-20,India,mobile,drama,Traffic Court,733,1.078265791647188,1502
2024-07-21,India,mobile,drama,Traffic Court,847,1.1560195946330794,1652
2024-07-22,India,mobile,drama,Traffic Court,843,0.9956103931270164,1578
2024-07-23,India,mobile,drama,Traffic Court,725,0.8608448375641328,1443
2024-07-24,India,mobile,drama,Traffic Court,533,0.7356624765159295,1040
2024-07-25,India,mobile,drama,Traffic Court,452,0.849411624131934,900
2024-07-26,India,mobile,drama,Traffic Court,443,0.9815466659230628,847
2024-07-27,India,mobile,drama,Traffic Court,514,1.1615789407975452,963
2024-07-28,India,mobile,drama,Traffic Court,670,1.3054182096002689,1255
2024-07-29,India,mobile,drama,Traffic Court,862,1.286943337450032,1647
2024-07-30,India,mobile,drama,Traffic Court,1027,1.1919029481392913,2105
2024-07-31,India,mobile,drama,Traffic Court,882,0.8590712836439651,1651
2024-08-01,India,mobile,drama,Traffic Court,677,0.7684368945482378,1281
2024-08-02,India,mobile,drama,Traffic Court,497,0.7341232177659189,969
2024-08-03,India,mobile,drama,Traffic Court,455,0.9173107273238068,898
2024-08-04,India,mobile,drama,Traffic Court,466,1.0252336814199698,918
2024-08-05,India,mobile,drama,Traffic Court,530,1.138215041946582,1034
2024-08-06,India,mobile,drama,Traffic Court,660,1.2462486282473026,1314
2024-08-07,India,mobile,drama,Traffic Court,767,1.1630504786702054,1481
2024-08-08,India,mobile,drama,Traffic Court,909,1.185171366593739,1790
2024-08-09,India,mobile,drama,Traffic Court,970,1.06772943192568,1931
2024-08-10,India,mobile,drama,Traffic Court,958,0.9880285408245716,1850
2024-08-11,India,mobile,drama,Traffic Court,855,0.8934088293329169,1669
2024-08-12,India,mobile,drama,Traffic Court,578,0.676334796925335,1184
2024-08-13,India,mobile,drama,Traffic Court,427,0.7396813773553609,825
2024-08-14,India,mobile,drama,Traffic Court,340,0.7969772430492739,697
2024-08-15,India,mobile,drama,Traffic Court,339,0.9997365125391535,656
2024-07-17,India,desktop,drama,Traffic Court,0,1.0,0
2024-07-18,India,desktop,drama,Traffic Court,0,,0
2024-07-19,India,desktop,drama,Traffic Court,0,,0
2024-07-20,India,desktop,drama,Traffic Court,0,,0
2024-07-21,India,desktop,drama,Traffic Court,0,,0
2024-07-22,India,desktop,drama,Traffic Court,0,,0
2024-07-23,India,desktop,drama,Traffic Court,0,,0
2024-07-24,India,desktop,drama,Traffic Court,0,,0
2024-07-25,India,desktop,drama,Traffic Court,0,,0
2024-07-26,India,desktop,drama,Traffic Court,0,,0
2024-07-27,India,desktop,drama,Traffic Court,0,,0
2024-07-28,India,desktop,drama,Traffic Court,0,,0
2024-07-29,India,desktop,drama,Traffic Court,0,,0
2024-07-30,India,desktop,drama,Traffic Court,0,,0
2024-07-31,India,desktop,drama,Traffic Court,0,,0
2024-08-01,India,desktop,drama,Traffic Court,0,,0
2024-08-02,India,desktop,drama,Traffic Court,0,,0
2024-08-03,India,desktop,drama,Traffic Court,0,,0
2024-08-04,India,desktop,drama,Traffic Court,0,,0
2024-08-05,India,desktop,drama,Traffic Court,0,,0
2024-08-06,India,desktop,drama,Traffic Court,0,,0
2024-08-07,India,desktop,drama,Traffic Court,0,,0
2024-08-08,India,desktop,drama,Traffic Court,0,,0
2024-08-09,India,desktop,drama,Traffic Court,0,,0
2024-08-10,India,desktop,drama,Traffic Court,0,,0
2024-08-11,India,desktop,drama,Traffic Court,0,,0
2024-08-12,India,desktop,drama,Traffic Court,0,,0
2024-08-13,India,desktop,drama,Traffic Court,0,,0
2024-08-14,India,desktop,drama,Traffic Court,0,,0
2024-08-15,India,desktop,drama,Traffic Court,0,,0
2024-07-17,India,mobile,game shows,Name that Stain,220,1.0,704
2024-07-18,India,mobile,game shows,Name that Stain,229,1.0435223917859604,959
2024-07-19,India,mobile,game shows,Name that Stain,245,1.074132981566748,976
2024-07-20,India,mobile,game shows,Name that Stain,275,1.1227958362415105,1171
2024-07-21,India,mobile,game shows,Name that Stain,309,1.1261623734024977,1229
2024-07-22,India,mobile,game shows,Name that Stain,293,0.9487648393888755,1224
2024-07-23,India,mobile,game shows,Name that Stain,249,0.852666786951045,1033
2024-07-24,India,mobile,game shows,Name that Stain,183,0.7376184575229483,767
2024-07-25,India,mobile,game shows,Name that Stain,157,0.8604357010662611,670
2024-07-26,India,mobile,game shows,Name that Stain,147,0.9392932093999746,579
2024-07-27,India,mobile,game shows,Name that Stain,160,1.0907604811461693,636
2024-07-28,India,mobile,game shows,Name that Stain,201,1.2571447163492515,856
2024-07-29,India,mobile,game shows,Name that Stain,254,1.2669662375083526,1063
2024-07-30,India,mobile,game shows,Name that Stain,307,1.2125954949111228,1299
2024-07-31,India,mobile,game shows,Name that Stain,328,1.0688120553405387,1330
2024-08-01,India,mobile,game shows,Name that Stain,284,0.8664538081491752,1198
2024-08-02,India,mobile,game shows,Name that Stain,218,0.769306106778721,885
2024-08-03,India,mobile,game shows,Name that Stain,189,0.8691393902758546,760
2024-08-04,India,mobile,game shows,Name that Stain,187,0.9922387298734887,767
2024-08-05,India,mobile,game shows,Name that Stain,204,1.0949141826058992,804
2024-08-06,India,mobile,game shows,Name that Stain,228,1.1199575471249126,944
2024-08-07,India,mobile,game shows,Name that Stain,247,1.086448803386482,1055
2024-08-08,India,mobile,game shows,Name that Stain,277,1.1220938759101773,1111
2024-08-09,India,mobile,game shows,Name that Stain,276,0.999727835925324,1156
2024-08-10,India,mobile,game shows,Name that Stain,299,1.0844565002053146,1287
2024-08-11,India,mobile,game shows,Name that Stain,318,1.0658630576454926,1370
2024-08-12,India,mobile,game shows,Name that Stain,282,0.8886968922446447,1168
2024-08-13,India,mobile,game shows,Name that Stain,215,0.7644696972482563,900
2024-08-14,India,mobile,game shows,Name that Stain,154,0.7183917799797546,619
2024-08-15,India,mobile,game shows,Name that Stain,131,0.8553458526712091,523
2024-07-17,India,desktop,game shows,Name that Stain,282,1.0,904
2024-07-18,India,desktop,game shows,Name that Stain,288,1.0243849967521221,1182
2024-07-19,India,desktop,game shows,Name that Stain,320,1.1113124522368507,1284
2024-07-20,India,desktop,game shows,Name that Stain,375,1.1749127396605714,1523
2024-07-21,India,desktop,game shows,Name that Stain,447,1.1928383900373851,1757
2024-07-22,India,desktop,game shows,Name that Stain,417,0.934083210744239,1709
2024-07-23,India,desktop,game shows,Name that Stain,290,0.697450011736658,1166
2024-07-24,India,desktop,game shows,Name that Stain,172,0.5947168706807927,684
2024-07-25,India,desktop,game shows,Name that Stain,140,0.8183336046694475,564
2024-07-26,India,desktop,game shows,Name that Stain,131,0.9363590223304864,547
2024-07-27,India,desktop,game shows,Name that Stain,147,1.1242684863033732,621
2024-07-28,India,desktop,game shows,Name that Stain,198,1.3491792940006255,820
2024-07-29,India,desktop,game shows,Name that Stain,288,1.4570550323631664,1181
2024-07-30,India,desktop,game shows,Name that Stain,432,1.501142473785807,1752
2024-07-31,India,desktop,game shows,Name that Stain,542,1.2565247836389861,2267
2024-08-01,India,desktop,game shows,Name that Stain,515,0.9514318748527123,2175
2024-08-02,India,desktop,game shows,Name that Stain,270,0.5258034154511831,1142
2024-08-03,India,desktop,game shows,Name that Stain,177,0.6561326788087857,725
2024-08-04,India,desktop,game shows,Name that Stain,140,0.7951644090265693,570
2024-08-05,India,desktop,game shows,Name that Stain,137,0.9812754917496246,556
2024-08-06,India,desktop,game shows,Name that Stain,159,1.1674352143221574,687
2024-08-07,India,desktop,game shows,Name that Stain,205,1.2947462415849331,808
2024-08-08,India,desktop,game shows,Name that Stain,290,1.4154667342861067,1140
2024-08-09,India,desktop,game shows,Name that Stain,441,1.521925789123774,1770
2024-08-10,India,desktop,game shows,Name that Stain,597,1.3552070555494362,2348
2024-08-11,India,desktop,game shows,Name that Stain,705,1.1824368187009437,2948
2024-08-12,India,desktop,game shows,Name that Stain,145,0.20693470660842017,579
2024-08-13,India,desktop,game shows,Name that Stain,53,0.3719958569571306,223
2024-08-14,India,desktop,game shows,Name that Stain,31,0.5905606522297115,129
2024-08-15,India,desktop,game shows,Name that Stain,24,0.8038329980053203,106
2024-07-17,India,mobile,comedy,Leave it to Bigfoot,199,1.0,639
2024-07-18,India,mobile,comedy,Leave it to Bigfoot,219,1.105370570797922,572
2024-07-19,India,mobile,comedy,Leave it to Bigfoot,236,1.0799214158793324,660
2024-07-20,India,mobile,comedy,Leave it to Bigfoot,275,1.1693272531701977,717
2024-07-21,India,mobile,comedy,Leave it to Bigfoot,325,1.1849442513255328,927
2024-07-22,India,mobile,comedy,Leave it to Bigfoot,281,0.8661641130822708,778
2024-07-23,India,mobile,comedy,Leave it to Bigfoot,199,0.7115644008086432,536
2024-07-24,India,mobile,comedy,Leave it to Bigfoot,133,0.67257416554901,359
2024-07-25,India,mobile,comedy,Leave it to Bigfoot,107,0.8112603647570936,304
2024-07-26,India,mobile,comedy,Leave it to Bigfoot,103,0.9629737091942854,287
2024-07-27,India,mobile,comedy,Leave it to Bigfoot,116,1.1321828218099936,306
2024-07-28,India,mobile,comedy,Leave it to Bigfoot,147,1.2721904545580234,416
2024-07-29,India,mobile,comedy,Leave it to Bigfoot,213,1.4545764274479696,585
2024-07-30,India,mobile,comedy,Leave it to Bigfoot,300,1.412893693294232,790
2024-07-31,India,mobile,comedy,Leave it to Bigfoot,356,1.1887794053088405,927
2024-08-01,India,mobile,comedy,Leave it to Bigfoot,308,0.8671705975088275,828
2024-08-02,India,mobile,comedy,Leave it to Bigfoot,176,0.574351412974161,484
2024-08-03,India,mobile,comedy,Leave it to Bigfoot,130,0.7410077858276108,353
2024-08-04,India,mobile,comedy,Leave it to Bigfoot,116,0.8941675434221111,321
2024-08-05,India,mobile,comedy,Leave it to Bigfoot,116,1.0076702444484675,307
2024-08-06,India,mobile,comedy,Leave it to Bigfoot,138,1.1928739856203712,359
2024-08-07,India,mobile,comedy,Leave it to Bigfoot,185,1.3428781405823662,507
2024-08-08,India,mobile,comedy,Leave it to Bigfoot,256,1.386685860100126,723
2024-08-09,India,mobile,comedy,Leave it to Bigfoot,340,1.3281797647488518,930
2024-08-10,India,mobile,comedy,Leave it to Bigfoot,419,1.23487914043803,1195
2024-08-11,India,mobile,comedy,Leave it to Bigfoot,382,0.9124804865673553,1015
2024-08-12,India,mobile,comedy,Leave it to Bigfoot,106,0.2787071476655151,279
2024-08-13,India,mobile,comedy,Leave it to Bigfoot,49,0.47063937729831323,140
2024-08-14,India,mobile,comedy,Leave it to Bigfoot,31,0.639098013723888,81
2024-08-15,India,mobile,comedy,Leave it to Bigfoot,27,0.894021584822096,75
2024-07-17,India,desktop,comedy,Leave it to Bigfoot,366,1.0,1172
2024-07-18,India,desktop,comedy,Leave it to Bigfoot,404,1.1038676372455027,1139
2024-07-19,India,desktop,comedy,Leave it to Bigfoot,456,1.1291753088260903,1236
2024-07-20,India,desktop,comedy,Leave it to Bigfoot,526,1.1536278120958656,1439
2024-07-21,India,desktop,comedy,Leave it to Bigfoot,616,1.172200418847314,1653
2024-07-22,India,desktop,comedy,Leave it to Bigfoot,481,0.7822381384285457,1279
2024-07-23,India,desktop,comedy,Leave it to Bigfoot,298,0.6204332108967421,816
2024-07-24,India,desktop,comedy,Leave it to Bigfoot,185,0.622836644336759,482
2024-07-25,India,desktop,comedy,Leave it to Bigfoot,151,0.8189982592736127,431
2024-07-26,India,desktop,comedy,Leave it to Bigfoot,146,0.9686387294385613,384
2024-07-27,India,desktop,comedy,Leave it to Bigfoot,177,1.217304998847847,501
2024-07-28,India,desktop,comedy,Leave it to Bigfoot,247,1.4007994880473364,665
2024-07-29,India,desktop,comedy,Leave it to Bigfoot,373,1.5127047240033755,992
2024-07-30,India,desktop,comedy,Leave it to Bigfoot,571,1.5321838499458846,1626
2024-07-31,India,desktop,comedy,Leave it to Bigfoot,700,1.2263813657526328,1820
2024-08-01,India,desktop,comedy,Leave it to Bigfoot,630,0.9002112456970945,1655
2024-08-02,India,desktop,comedy,Leave it to Bigfoot,285,0.45388565260798275,767
2024-08-03,India,desktop,comedy,Leave it to Bigfoot,190,0.6691852007482771,532
2024-08-04,India,desktop,comedy,Leave it to Bigfoot,151,0.799226356227916,399
2024-08-05,India,desktop,comedy,Leave it to Bigfoot,155,1.031087612270811,443
2024-08-06,India,desktop,comedy,Leave it to Bigfoot,185,1.1963135745539153,507
2024-08-07,India,desktop,comedy,Leave it to Bigfoot,246,1.3307140533163573,687
2024-08-08,India,desktop,comedy,Leave it to Bigfoot,366,1.4907928693164716,1044
2024-08-09,India,desktop,comedy,Leave it to Bigfoot,574,1.5698362869290103,1509
2024-08-10,India,desktop,comedy,Leave it to Bigfoot,823,1.4351939061088819,2232
2024-08-11,India,desktop,comedy,Leave it to Bigfoot,949,1.1542765817419711,2496
2024-08-12,India,desktop,comedy,Leave it to Bigfoot,34,0.03602440522081074,93
2024-08-13,India,desktop,comedy,Leave it to Bigfoot,13,0.3959905792554297,35
2024-08-14,India,desktop,comedy,Leave it to Bigfoot,7,0.5414891127768748,19
2024-08-15,India,desktop,comedy,Leave it to Bigfoot,5,0.8065594179541067,14
2024-07-17,India,mobile,lifestyle,Stay Fit,306,1.0,980
2024-07-18,India,mobile,lifestyle,Stay Fit,334,1.09398110381696,1228
2024-07-19,India,mobile,lifestyle,Stay Fit,373,1.1171709517234918,1453
2024-07-20,India,mobile,lifestyle,Stay Fit,438,1.1749981657017854,1575
2024-07-21,India,mobile,lifestyle,Stay Fit,504,1.1509469570376338,1812
2024-07-22,India,mobile,lifestyle,Stay Fit,444,0.8814201032017672,1580
2024-07-23,India,mobile,lifestyle,Stay Fit,294,0.6638800748580522,1081
2024-07-24,India,mobile,lifestyle,Stay Fit,173,0.5915229121838406,618
2024-07-25,India,mobile,lifestyle,Stay Fit,134,0.7790886963313807,494
2024-07-26,India,mobile,lifestyle,Stay Fit,126,0.944007185000094,468
2024-07-27,India,mobile,lifestyle,Stay Fit,141,1.120242212888153,523
2024-07-28,India,mobile,lifestyle,Stay Fit,181,1.2885707684522505,707
2024-07-29,India,mobile,lifestyle,Stay Fit,256,1.4149995169879672,997
2024-07-30,India,mobile,lifestyle,Stay Fit,378,1.4788755450614546,1417
2024-07-31,India,mobile,lifestyle,Stay Fit,516,1.365522388200913,1836
2024-08-01,India,mobile,lifestyle,Stay Fit,572,1.1096541040846108,2122
2024-08-02,India,mobile,lifestyle,Stay Fit,439,0.7691390506033916,1696
2024-08-03,India,mobile,lifestyle,Stay Fit,287,0.6558521863934799,1056
2024-08-04,India,mobile,lifestyle,Stay Fit,214,0.7469783554920213,770
2024-08-05,India,mobile,lifestyle,Stay Fit,178,0.833199506178027,634
2024-08-06,India,mobile,lifestyle,Stay Fit,179,1.0088777028479927,645
2024-08-07,India,mobile,lifestyle,Stay Fit,202,1.132007751678594,720
2024-08-08,India,mobile,lifestyle,Stay Fit,255,1.2672706673343415,939
2024-08-09,India,mobile,lifestyle,Stay Fit,352,1.3827793912147182,1293
2024-08-10,India,mobile,lifestyle,Stay Fit,488,1.3863746936906918,1827
2024-08-11,India,mobile,lifestyle,Stay Fit,693,1.4209113809777203,2518
2024-08-12,India,mobile,lifestyle,Stay Fit,479,0.691828758302249,1777
2024-08-13,India,mobile,lifestyle,Stay Fit,126,0.26348715604607664,482
2024-08-14,India,mobile,lifestyle,Stay Fit,62,0.4955743071635402,233
2024-08-15,India,mobile,lifestyle,Stay Fit,42,0.6836512226995567,158
2024-07-17,India,desktop,lifestyle,Stay Fit,291,1.0,932
2024-07-18,India,desktop,lifestyle,Stay Fit,309,1.0642493661904275,1194
2024-07-19,India,desktop,lifestyle,Stay Fit,327,1.058829799371058,1163
